id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,input width,49,24,42,38,37,hold,baseline,monotonic-signal
g002,search depth,90,56,5,81,463,ship,edge,drag-penalty
g003,boundary pressure,70,74,9,101,441,ship,recovery,confidence-floor
g004,complexity,108,51,33,78,366,ship,negative,lane-boundary
g005,input width,86,42,5,28,331,ship,baseline,monotonic-signal
g006,search depth,35,40,13,94,268,ship,edge,drag-penalty
g007,boundary pressure,57,76,40,88,223,ship,recovery,confidence-floor
g008,complexity,71,27,13,47,269,ship,negative,lane-boundary
g009,input width,82,75,22,31,273,ship,baseline,monotonic-signal
g010,search depth,47,31,7,27,191,ship,edge,drag-penalty
g011,boundary pressure,77,47,43,30,123,hold,recovery,confidence-floor
g012,complexity,95,57,20,79,400,ship,negative,lane-boundary
g013,input width,108,30,45,65,259,ship,baseline,monotonic-signal
g014,search depth,30,19,24,105,199,ship,edge,drag-penalty
g015,boundary pressure,82,16,36,44,170,watch,recovery,confidence-floor
g016,complexity,112,17,44,104,341,ship,negative,lane-boundary
g017,input width,86,55,28,52,277,ship,baseline,monotonic-signal
g018,search depth,77,76,43,74,240,ship,edge,drag-penalty
g019,boundary pressure,76,19,31,46,184,watch,recovery,confidence-floor
g020,complexity,79,63,5,37,349,ship,negative,lane-boundary
g021,input width,40,18,36,80,118,hold,baseline,monotonic-signal
g022,search depth,112,33,11,100,514,ship,edge,drag-penalty
g023,boundary pressure,107,8,21,77,378,ship,recovery,confidence-floor
g024,complexity,64,68,27,27,179,watch,negative,lane-boundary
g025,input width,46,21,32,93,185,watch,baseline,monotonic-signal
g026,search depth,85,44,36,87,293,ship,edge,drag-penalty
g027,boundary pressure,64,58,18,46,252,ship,recovery,confidence-floor
g028,complexity,57,68,32,30,139,watch,negative,lane-boundary
g029,input width,57,40,40,26,63,hold,baseline,monotonic-signal
g030,search depth,104,29,25,29,274,ship,edge,drag-penalty
g031,boundary pressure,87,61,40,78,278,ship,recovery,confidence-floor
g032,complexity,90,9,7,64,372,ship,negative,lane-boundary
g033,input width,43,56,34,104,223,ship,baseline,monotonic-signal
g034,search depth,111,47,28,43,326,ship,edge,drag-penalty
g035,boundary pressure,61,45,5,103,409,ship,recovery,confidence-floor
g036,complexity,39,11,30,51,80,hold,negative,lane-boundary
g037,input width,76,32,9,73,361,ship,baseline,monotonic-signal
g038,search depth,98,10,21,45,289,ship,edge,drag-penalty
